user_id,review_id,text,votes.cool,business_id,votes.funny,stars,date,type,votes.useful
nEYPahVwXGD2Pjvgkm7QqQ,MY8IZJkrDgvb7j08QWcjWg,"For someone who straddles the line between sometimes craft-er, this store can seem vast and confusing.  There's rows and rows of baskets and bedazzling jewels and paper and...oh my...scrap booking!  When I want to find boring old felt....it's like...where do I start?  

I'm in a hurry, as always, and I rush in and the first thing I look for is an employee.  No one to be found.  I could call out and my voice would come echoing back.  I run between rows of paper, wood and gosh darn scrap booking....no felt!  Where do I find felt!  Where do I find an employee!?

FINALLY, I find one after 15 minutes of wondering around.  She's incredibly nice and leads me to the felt.  This is not the first time I've been hard up to find help.  I tell her she was hard to find, and she tells me that they're ""low on payroll"" and can't have any one the floor BUT HER!  In that WHOLE store, JUST HER!  That's ridic!

Not a month ago I was, again, in a slight hurry and stood in line for about 15 minutes to check out, with 2 employees at the register and 6 people per line, I gave up and walked out.  

Hey Michael, do you pick up what I'm putting down?  You're not making any money because your costumer service SUCKS....in fact, there's no service to be found!",2,yHTLTr-QN-loO_7XoxS8qg,1,2,2011-11-22,review,4
Q3fFv_ft17OyV-NRF1iQxw,aZQpWM0sg3jsvGpf3-vt5A,"I have been frequently shopping at this Michaels store over the last couple months since I began taking a cake decorating class and hosted a large baby shower at my home. The store has typically had the supplies that I need from cake and cupcake baking and icing to scrap booking supplies. This location is pretty average compared to other Michaels - it's exactly what you would expect when going to this store. It's not a large store, but it's not a small store -- just average.

I do enjoy using the Michael's coupons when shopping. I definitely save a lot of money! Instead of toting around the paper versions, I actually have the iPhone app that has coupons available to use from the app. 

My only complaint is that sometimes it takes a while to check out at this location. I don't normally have a problem - usually only one or two people ahead of me - but sometimes it can be much slower. Today, for example, there were only two customers ahead of me, but one of them was having issues with a coupon. The line began to get longer and longer, and though a couple associates were lingering up front, they kept calling for someone else. From personal experience of being a manger in a retail store, do not linger or let your associates linger near the cashiers without jumping on register. Whatever the reason may be that you are not helping customers, it still appears rude and make everyone more impatient....",0,yHTLTr-QN-loO_7XoxS8qg,0,3,2012-10-23,review,1
UD7Y1CqfY6mDmRwIuCf6nA,EHUlWkdLTr5A-oA0rK_49w,"It's your typical chain craft store.  And let me reiterate that I'm not a crafts person. I walked in because I needed dial rods for some signs I had. Now for being a chain store I was a bit upset because even though they had a decent selection, the amounts they had for each one I wanted were scarce.  Imagine me standing there with different sizes of wood in my hand and just staring in disbelief.  And for a piece of wood, the price was a bit steep.

I will provably come back here, but only for an item that I cannot find elsewhere. Or if I'm too lazy to drive further out.",0,yHTLTr-QN-loO_7XoxS8qg,0,3,2013-07-10,review,0
q7MrNVt1FE23rwtWmPYWHg,3cFm9T_PtMLNALGjtCwvNg,"It's yet another Michael's, and it's a very good one. Recommended always. For those who love crafting, Michael's is a godsend.",0,yHTLTr-QN-loO_7XoxS8qg,0,5,2013-12-08,review,1
T2GzjxlcatJyNiyU7gk_Eg,7nGBcrgovBfv4jf5LpusOQ,"The one good thing I can say about Michael's is that they have a wide variety of hobbies and crafts included in their selection. They've got items for woodwork, painting, knitting, kids crafts, scrapbooks, you name it. The problem is, the variety of products for your particular craft is probably dismal. They've got lots of cool items all over the store that you're convinced that somehow you need. (Because it is soooo cute, and you could TOTALLY do something with it. Right..?) The store feels cluttered because there is so much stuff everywhere. However, if you're looking for something specific, good luck. It's not even a matter of the product being difficult to find in the store. It's that when you find the right section, there's either nothing in stock, or they simply don't even carry what you need. 

I stopped in for crochet supplies, and the yarn selection was laughable compared to many other craft stores. I ended up going elsewhere for my stuff anyway. 

Plus the prices at Michael's are significantly more than other area craft stores. I usually only stop there if I'm already at tend Waterfront. I'd recommend checking other craft stores first. Unless you need glitter. Especially fine glitter. Michael's has the best glitter selection/quality of any store I've ever been to.",2,yHTLTr-QN-loO_7XoxS8qg,1,2,2014-09-14,review,0
QSx870G-7sJGGjkH7j3obg,jmTvIRk7pWMtZfgviYh1EA,"You would think their exorbitant prices would at least buy some decent customer service. Not at this location. 

They are totally understaffed and have almost nobody able or willing to help you find anything. This is a problem because they carry so many completely different products that it's hard to find what you need. Expect to wait at least a half hour before getting assistance.

The organization is disjointed, especially depending on your project. There's even a section called ""art supplies"". I thought that was kind of the point of the whole store. 

What did it in however was how miserably they packed my picture frames. The place next door wrapped two dollar drinking glasses in paper to protect them, but apparently Michael's thinks a grocery bag is sufficient to protect a nice picture frame in bad weather. 

So, the inevitable happened and I dropped the bag. Now I don't expect every place to be sympathetic, even though it could have been packed better, but when I asked for a refund they were down right RUDE. Hey I did drop the thing, but some empathy would have been nice. I wasn't completely out of line asking because a little bubble wrap and it would have been fine in the first place. I will never be back to this or any other Michael's.",0,yHTLTr-QN-loO_7XoxS8qg,0,1,2014-12-06,review,0
rONxiM8Hafy5kba3ZLoCbA,1ZHP3m-dHm4wOMz5iL84LA,"I used Michael's for picture framing years ago and was very pleased.  I went back to Michael's recently and was amazed and overwhelmed by the different tools and devices for crafting and hobbies.  As I don't do much of this myself I didn't comprehend the significance of many of the items.

I was impressed with the sales staff who with a few words immediately could identify the item you wanted and whether it was something they stocked.  If not, they had suggestions for where else you might find it.  Bought various crafting items for my girlfriend which she used to help me decorate my living room with.  

Michaels also ha a wide variety of storage boxes useful for home organization.  The different sizes are helpful for planning storage in spaces of different dimensions.
I went back to Michaels to explore again and found some other useful items.  It will likely not be a stop that I frequent weekly but when the fancy to decorate comes up,  I'll count on them for ideas.",2,yHTLTr-QN-loO_7XoxS8qg,0,4,2016-01-22,review,2
jnmqaqzClH_HoUaaob3Ibg,GA4vmQ-7Gd7gnfzWizMwnA,"Michael's is one of my favorite stores at The Waterfront.  Seems like there's always a sale and there are coupons in the Sunday paper all of the time, which encourages me to return.  I'm a fan of their frames, vases, candles, and holiday decor. On occasion, when I'm feeling crafty, I'll purchase flowers. 

The staff is helpful. Parking is plentiful.",2,yHTLTr-QN-loO_7XoxS8qg,0,4,2016-02-01,review,2
F7g09kfg6zuAzw8psGpEWg,858AMZ8vBpD3CIS3pdhT4w,"Since I moved here, I've been shopping at this Michael's location. I go here at least twice a month. And I must say its grown on me. The store is always clean and organized. The associates are usually helpful. And I can I usually find some good deals if not clearance items. Though I must admit that the cake decorating class schedules are not as full as here when you compare them to the Monroeville location.",0,yHTLTr-QN-loO_7XoxS8qg,0,4,2016-05-31,review,0
Lifsr_GN_oP_Kmi755Ns_w,qk9hK-i_lneb79Uitvs8YQ,"1* for the Apple map telling me they're open until 10pm. Just completed a mad dash here at 9:30pm. Yes, I realize I could've called beforehand...",0,yHTLTr-QN-loO_7XoxS8qg,0,1,2016-06-22,review,0
Q3fFv_ft17OyV-NRF1iQxw,bKiWUDDt9mXX4Re9M9uGxQ,"I dropped by this Yankee Candle store on Saturday to purchase the annual Christmas present candles for my mother-in-law. Between Christmas present purchasing and people wanting their house to smell like balsam and cedar, cinnamon sticks, or caramel pecan pie, the little store was packed. However, I was greeted immediately when I entered and was easily able to find the same salesperson again when I had a question. Since I was only purchasing votive candles, I was initially pleased to see an entire section for the store devoted to them but quickly became frustrated. I couldn't smell some of the votives through their thick, outside plastic. Since the votive candles weren't all displayed with their scents, I had to walk from the votive display to the fragrance display to better smell the scents and then walk back. Outside of that layout frustration, I had a pleasant experience in the store.",0,iQLLIdmJSt6LQHSjpZERLA,0,3,2012-12-02,review,0
WzaaorVCmUTQvu4mScunNg,9-7NZyHc3fNTOutFd6B8Nw,"This is smaller store than ones i've seen inside malls, but they seem to have all of the necessities. They have a great collection of candles! My favorites were in the ""relax"" section. Turquoise Sky & Home Sweet Home were great! I'm not a huge fan of food scented candles, but they actually had very nice ones! Apple Pumpkin was great and surprisingly i loveddddd Christmas Cookie! The employees were all helpful.",3,iQLLIdmJSt6LQHSjpZERLA,1,4,2015-11-18,review,1
jnmqaqzClH_HoUaaob3Ibg,ANcLVHIXquwu8R0vErKp7Q,"Yankee Candle has high quality candles that smell wonderful. They burn evenly and for a long time.  I tend to purchase when there's a sale because the candles are pricey.   (YC is also sold at other retailers like Kohls, Bed Bath & Beyond and Burlington).  I stock up on the votive candles when they're  $1.  YC also carries reed diffusers/oils, car fresheners, wax melts, and decor.  

Never had an issue with customer service. The staff is friendly.  This store is fairly small, but has a nice variety of fragrances and accessories.",5,iQLLIdmJSt6LQHSjpZERLA,0,5,2016-02-11,review,1
-V4cUmLyjk6Cv3hS0jw3hw,AMNg45U8jRzwPENj5QmDSw,"Whenever I was at the waterfront I would eat here.  The shakes are good, as are the shoestring fries and baked beans.  The sandwiches are small thin patties of meat so you probably want at least a double.  Overall, pretty tasty.",0,6ilJq_05xRgek_8qUp36-g,0,4,2009-01-04,review,0
WMTm9HHRA3EewoxTX1Gleg,CtxqLHFB80H64X62p_N0Bw,"The food is good and its CHEAP.

I mean REALLY INEXPENSIVE.

$4.00 for a burger and fries. Add a coke and its like $10.00-$13.00 for two people.  Seldom if ever crowded. 

Service can be a tad slow but hit or miss.

They also do breakfast and its a great alternative to waiting at eat and park.

Try the shakes, they're great.",1,6ilJq_05xRgek_8qUp36-g,0,4,2009-06-24,review,0
b6xBiEt5iQ_HZ41Qh_ZNIA,w8rwtPBWhDSYkRy8v05KjA,"Its clean, open 24/7 with hot shoe string fries and creative milkshakes. What else do you want in life??",1,6ilJq_05xRgek_8qUp36-g,1,3,2010-06-01,review,1
YTHnhkhUY9m83m915xsjJg,gUI8aM4ZaHSbXB6IzfW3yw,"This is the absolute WORST Steak N Shake I've ever been to. 

The bf and I got lost around Pittsburgh for 40 min. trying to find this location and on top of the unnecessary 1 hour wait for our food, the food itself was just so crappily made. It was so bad and we had waited a ridiculous amount of time (c'mon, Steak N Shake is basically a glorified McD's), our waiter comped our WHOLE MEAL.

If not for the compensation, I would have been pissed that we had to pay for such a crappy meal. The bf, on the other hand, was more upset about the principle of the matter... we had trekked all that way just to get our Steak N Shake fix (since both of us haven't had it since our undergraduate days) and it was a major fail.

I think I'm good with my Steak N Shake craving for a long time now...



PS. The whole joint smells like major B.O.",1,6ilJq_05xRgek_8qUp36-g,0,1,2010-06-02,review,4
nCi-BpCo_4iNFPb4QWUL6w,is3AYmYOOwfspuN5mY5B9A,"I went here at 3 PM between the lunch rush and the dinner rush, and the restaurant was maybe 20% full. I ordered the Chili Mac Supreme to go. I thought I would be in and out within 5-10 minutes. Keep in mind that this restaurant even has a drive-thru; the expectation is quick service.

Long story short, my food never came... the waitress told me (after I had been sitting there waiting for thirty minutes) that the kitchen hadn't even started on my order yet, so I told her to cancel it and walked out. Now I see that others on Yelp have warned about the slow service at this location. Wish I had looked it up earlier.",0,6ilJq_05xRgek_8qUp36-g,0,1,2010-12-19,review,1
PwANTxC5mSWGVeSvU1zbYg,MYrWcO00L2tk2g4iri_17Q,"I heart Steak N Shake. I love the fact that the fries are shoestring, the burgers get to you pretty fast, they're a little greasy, and the food is super cheap.

I visited Steak and Shake on New Year's Eve in preparation for an evening of mostly tame partying. I was unnaturally attracted to their Wisconsin Buttery Burger, which is a double patty cheeseburger topped with grilled onions between two buns that have been buttered. Sounds good right?

Well, I get this delicious diet abomination and discover that my buns had been dunked in butter. The pearly gates of cholesterol laden heaven with the triglyceride angels were singing to me.  I took the liberty of increasing my sodium intake by pouring their burger/fries seasoning on the buns and I literally got tears in my eyes....most likely from the salt overload, but possibly because this was one of the most evilly decadent things I had eaten in a long time.

This is not meant to be a fine dining experience. Service wasn't fast but it wasn't slow. It just kind of was. However, the waitress did get a point for explaining that the order would take X amount of time to all patrons. So I give them a pass for being upfront about it.

Next trip to Pgh is going to feature Steak and Shake - I guarantee it.",0,6ilJq_05xRgek_8qUp36-g,1,4,2011-01-06,review,0
Enzdhh-rV5JgC4lgg0IdFw,H1MyeQeyUw4mm8KU_0Yelw,"Well... as Steak 'n Shake locations go, this isn't the best one around--but it is burgers and fries that are open 24-7.

The milkshakes are good!

PROS: 
Always made fresh, when you order;

CONS:
Greasy (but its burgers);
Takes longer than typical in drive thru (but that's bc they're made fresh!);
Service (on a scale of 1-10, 10 being awesome) is a 4.",0,6ilJq_05xRgek_8qUp36-g,0,2,2011-03-05,review,0
cF2CgY-_zNTBtQpaP_CeVw,kFa1X4xoGBh9KTZfuY0KiA,"In general I do like Shake N' Steak, but this location is a hit or miss location!  You never know what kind of quality or service you're going to find here.  A friend and myself went a few weeks back after a movie and it had to be one of the worst trips there EVER!  You can't entirely blame the waitress since she was the only one there for the entire place...poor scheduling on the manager's part. However, while she can't be accountable for the slooooow service, she was accountable for both orders being incorrect.  The burgers were over cooked and the fries were soggie and the milkshake was runny at best...

By far my worst visit to Steak n' Shake!",0,6ilJq_05xRgek_8qUp36-g,0,2,2011-05-26,review,1
9cCTmiJ7hz35rHIdr8n9kA,YVxgBRtHt7ySocJPPc-YSw,"Rather typical SnS.  Had a good lunch crowd.  Milkshake was good but not as good as EnP down the street.  It took to long to get the burger for some reason, 25 minutes, I realized cooked to order but this is a little long for SnS.  Ordered the Guacamole Steakburger and it only had a small portion of Gauc...not your usual amount..kitchen was not up to speed on portion sizing for some reason.  Definitely did not look like the picture on the website.  Oh well!",0,6ilJq_05xRgek_8qUp36-g,0,2,2011-06-06,review,1
B5WkNWDxZ-baWoQc6DBNHA,z7Hw2U-6uMiKAec_YycSsg,"Ah, Steak n Shake, you hit the spot after a night of drinking. Open 24 hours, drive thru or dine in, with wonderful, cheap greasy burgers, chicken fingers, breakfast sandwiches, and shoestring fries. You're faster (and cheaper!) than Eat N Park. Plus your employees wear those adorable bow ties. Granted, if we were at a fancy party, I might act like I don't know you, but deep down inside you know I heart you.",0,6ilJq_05xRgek_8qUp36-g,0,3,2011-10-21,review,0
M88CCGSukC27xGwRlXEYbQ,QVUEE1sQciQ1ryz7ppIxeA,The only thing worse than the food is the service.,0,6ilJq_05xRgek_8qUp36-g,0,1,2011-12-20,review,1
Ho81ttYVMgJBo7iFC4ms3Q,KnpPQGn4erFh1NI4QlNESg,"This was the most horrible experience at a restaurant I have had in years!!!!!!!!!!!!

I was there at around 9pm, with about 9 folks from my family (visiting relatives included). 
There were several things that got me annoyed, one after another. 
I was ok that it took a while for us to be seated. But after we ordered, what really got me angry was that the food took a VERY long time to arrive. We had 2 kids with us and we ordered 2 kids meals, and had asked for those to be brought sooner. After about 25-30 minutes of nothing, I went to the servers (who were just NOT paying attention to us anyway - the main server's name for our table was Angel) and asked where our meals were. One checked with another, who then informed me that they were working on it. 
What made me even angrier is that they tried to downplay everything, telling me that it had only been 5 minutes. Then one of the servers (manager?) tells me that ""ok, may be it's been 10 minutes, but it's coming"". Then I hear some of the servers talking about our orders. The same gentleman then came to our table, sat down next to me and told me that it's only been 10 minutes and that they were working on our order, and tried to give me some explanation about why that's not really a long time at all. It was clearly almost half an hour or longer by that time. 
The food finally arrived about 10 minutes after that. But the food came cold. 
We were so HUNGRY by that point, we just ate whatever we could. Neither Angel nor anyone else came to top up our drinks even ONCE. I had to ask for mine, but by that point I was in no mood to take a sip even. 
I paid ($58.20) and I again got the same gentleman who tried (again!) to explain to me that it was just 10 minutes, and that ""given everything, we were within normal limits"". Wow. 
After about an hour and half at the restaurant, we all just shook our heads and left. 

I have written to them on their website, and will see if they follow up. 

We have vowed NEVER to go to this restaurant again. Yikes!!",1,6ilJq_05xRgek_8qUp36-g,0,1,2011-12-29,review,3
CVHIy3cgxPIPy1Pja5uucA,VVAdwZYubPfwSrUa74xnag,This was the first time that I have ever eaten here.  We went through the drive thru which took forever.  I ordered a hamburger and onion rings.  The hamburger did taste kind of odd but I figured it was because I am used to Wendy's .  exactly 6hours later I was so sick.  Might have been a stomach bug but it is kind of strange.  I dont think that I need to go back to this particular location......ever,0,6ilJq_05xRgek_8qUp36-g,0,1,2012-03-06,review,0
uPp_2Ni_-I5jwzfu182Xpw,8zMpBf1UdBk8j-vclbnmcg,"Terrible wait staff  couldn't even seat us. Before we, and another party walked out without even being greeted properly, I observed several employees traipse out the front door, several tables who were waiting for their food for a long time,  several employees just standing around out of direct view of the tables, a morbidly obese hostess that could barely physically walk from one end of the store to the other. I think one server was high. 
  
  Going there was a  special request by a 7 year old getting over a long-ish illness, so that makes the shabby treatment more enraging.",0,6ilJq_05xRgek_8qUp36-g,0,1,2012-03-13,review,0
7JDMwDRjhGFEpsL_vqKyRQ,TYmq32Y_0HYEOWkX7W-obQ,This place is s l o w....like so slow I have got up and left after waiting 30 minutes and not even being acknowledged by a server. The food is okay. Def not worth the wait. Milkshakes are just okay as well. Booooooo.,0,6ilJq_05xRgek_8qUp36-g,0,2,2012-04-03,review,1
aAfpB9jz5dr4S2HLXpYWDA,IehkWcFpJZ2sE4wS3z-fbw,I really like the chili. Burgers are fair and salads are pretty bad. Pretty hard to mess up a side salad. As others have said you never know what kind of service you will get. Store is usually understaffed and cleanliness is fair. The staff is usually disinterested with customers and sometimes outright rude. All in all what you pay is what you get. Cheap and crap service.,0,6ilJq_05xRgek_8qUp36-g,0,2,2012-07-19,review,0
igSbsyeE2C0_17dFt_y_dQ,nfb5FKA5F_NGPsOLsfWlHQ,"Fast food done right, what more can you want?

A throwback to old timey diners, steak and shake is where you get a decent meal at a good price. 

My sisters and I arrived on a Tuesday afternoon around 3pm catching their 2-4 happy hour, which we read on the door upon entry; a lovely surprise. This meant that all shakes and drinks were 50% off! 

I ordered the western BBQ burger, which was 2 thin patties, cheese, bacon, BBQ sauce, and fried onions. It came with shoe string fries (my favorite), all for the low price of $4.79. Are you kidding me? What's not to like! The food was actually pretty good! I liked it a lot. Since it was happy hour I also ""splurged"" on a chocolate covered strawberry shake. It was meh. Could have gone without it. The overpowering taste of artificial strawberry really turned me off, but the hot fudge saved it. But, how can you really go wrong with hot fudge?

All in all, 3 meals and 3 shakes came to $20. A steal. Also the food is good! I enjoyed it. I'd come back.",1,6ilJq_05xRgek_8qUp36-g,0,3,2012-08-09,review,0
-OUKIatcSXuF-40IHcarwA,BysFiyYjT0pe3zYS0zSFrQ,Fast food in a resturant setting.  Considering this food is good and cheap plus you can get food to go.  Must be a reason why this place is always packed.,1,6ilJq_05xRgek_8qUp36-g,1,4,2012-08-20,review,1
EMkRwX30qwweJueShN_D2w,iyLfhbXLt0s7eNf-3mDy2w,"The food is good. Unfortunately the service is very hit or miss. The main issue seems to be with the kitchen, the waiters and waitresses are often very apologetic for the long waits and it's pretty obvious that some of them avoid the tables after taking the initial order to avoid hearing complaints.",0,6ilJq_05xRgek_8qUp36-g,0,2,2012-10-07,review,0
x1Sc-S5HgZKhlb32yUudVA,8szcv4oGUt-_LXJAShh0Pw,"Food is good, what you'd expect from Steak n Shake. THE SERVICE IS AWFUL. so incredibly awful. expect to take at least an hour for your meal, even when it's slow. I've been going here for years when I want a cheap meal, but the service is so so so awful. Go to McDonalds.",0,6ilJq_05xRgek_8qUp36-g,0,1,2013-01-25,review,0
XbSiZYwYssx92cGJQV2STw,-27CC7PrcFIDQFUbhaStYA,"The service was fast but the food was terrible and so was the service. I had a bus to catch so I couldn't wait around waiting for the check so I went to the counter to pay. She never brought my check, never checked to see if my drink needed refilled, she just mopped the floors. 

The burger was really greasy, the fries were Luke warm and the cheese on them wasn't as flavorful as it should be. As a new Pittsburgher I'm not impressed.",0,6ilJq_05xRgek_8qUp36-g,1,1,2013-04-03,review,0
UD7Y1CqfY6mDmRwIuCf6nA,8hicrPP8-tbt8ys28QnbZg,"I should have known better than to stop here, but I was nursing a hangover and just wanted something quick and simple.  I should kick myself for thinking of this place.

Granted I decided to go to the drive thru and knew there would be a wait.  The sign actually says that the food is prepared when you order it.  I sat for almost ten minutes at the window while my food was prepared.  During that time I wished I could have taken back my order and also wished that I hadn't paid already.  

While sitting at the window I decided to just stare inside and watch some of the employees doing their job.  What disturbed me the most was watching the employee making the milkshakes.  Making a milkshake isn't that hard or glamorous of a thing to watch.  What disgusted me was that the guy actually lifted several of the containers for the milkshakes and smelt them.  I mean smelt them to see if they were clean, instead of actually taking the extra minute or two to clean the container.  After witnessing this my food was finally ready and I drove away.

When I finally got to eating my food I was underwhelmed.  The fries had no flavor and with the size of the cut it appears you get more than what you ordered.  The ""steakburger"" really, they should just call it a burger, was overpowered by the BBQ sauce on it.  It was all I could taste.

All this has cemented me in not wanting to ever step foot in one of these establishments ever again.",1,6ilJq_05xRgek_8qUp36-g,2,1,2013-05-14,review,2
uNQpJ7tmHxvlwe-2VOVGVw,R7U5Q3tI-S0tG2VaqduUig,"I don't think it's too much to ask that if you advertise your drive thru being open 24/7. Then it should be open 24/7. I work a late night job. The past three times I have tried to get food late night I haven't been able to. Twice they greeted me in the drive thru and never got back to me after twenty minutes so I drove away. Tonight they told me that the drive thru was closed. Really? Awful location. Awful service. Went inside to try to get food, but I was ignored by the staff. How hard does it have to be to get a burger? Don't go here.",0,6ilJq_05xRgek_8qUp36-g,0,1,2013-05-19,review,0
ltUtdCO_VuaB_LrPsYWigg,x8DzS_VPGxnZlwcyj41Tew,"You know what you're getting with a Steak N Shake: it's about one rung up from a McD's in quality, and about two rungs down in quickness. At least, you think you know. 

I used to have a small place in my heart (though the salt and fat weren't very kind to said organ) for Steak N Shake, because hey, who can argue with beef and drinkable ice cream? But after my last trip, I can think of nothing more disgusting than having to eat here, this location in particular. I haven't been back in over year, and I will never step foot into a Steak N Shake as long as I have an immune system that I care about. 

After having eaten here, I hit the restroom on my way out (along with my two friends....hey, we're girls, it's acceptable!). One stall was already taken, so two of us are stuck waiting while this occupant does her....shall we say, business? After a few seconds, we realize that she's not only there to relieve herself, but to also take drive-through orders. Yes, that's right....""You want fries with that? *flush* Okay, that will be $5.50"". I have never, ever witnessed anything so insane as a drive-through restroom. To top it off, after finishing her ""bathroom break"", she walks straight out of the stall and into the restaurant. I guess she was in too much of a rush to complete the order she had just taken that she didn't have time to wash her hands. And I was in too much of a rush to choke back up what I had just eaten before it wreaked mayhem on my stomach.",2,6ilJq_05xRgek_8qUp36-g,6,1,2013-06-17,review,3
y9qnN2hUtzXUfNXeWh2GwA,HNUxIC_8tnG1Z0BpEreLpQ,"I love Steak N Shake. This one, however, leaves a lot to be desired. The food often comes out cold and the servers are apathetic at best. Most of the time, they're downright rude. I highly recommend avoiding this location if possible. There's one on Route 51 that's worth the 15 minutes it'll take you to get there.",0,6ilJq_05xRgek_8qUp36-g,0,1,2013-06-28,review,1
Q3fFv_ft17OyV-NRF1iQxw,DGGmV1P0vOGgp3kpRd6p-A,"I never thought that I'd be giving Steak 'n Shake a 4 star review, but I really enjoyed my dinner here tonight. It just hit the spot!

I was impressed by our waiter as soon as we walked through the door. He apologized for our very brief wait to be seated and for the fact that he was the only waiter working at that time. However, everything was delivered promptly, and he made what would've been just a tasty diner dinner into a great experience.

I ordered a grilled cheese and fries. The grilled cheese was well cooked and filled with tasty, perfectly melty cheese. I love Steak 'n Shake's thin and crispy fries, and these were as delicious as I had expected.

For just $9 for me and my husband, I have to admit that we had forgotten how inexpensive Steak 'n Shake was. Based on the cost, the food, and our fantastic waiter, we'll be back soon.",0,6ilJq_05xRgek_8qUp36-g,0,4,2014-01-15,review,0
9b6REasjDBQAYDpXcKQ2NQ,S1C8EKiCp9bYqD7bOR0TFw,I like the occasional steak and shake stop.....    but this one has to be the slowest one ever.    The cashier was rude and I could hear her yelling are you fucking kidding me because the register was not working the way she wanted....     wow.... just wow...,0,6ilJq_05xRgek_8qUp36-g,0,1,2014-05-03,review,1
IhMklaOEnKAuonG-mG8Ocw,sStl9PeQ9Z-YV2yGHMBnkw,"Every time we come here the service is laughably bad. On this visit a tabe which was sat after us had their food before our server graced us with her surly presence. Good restaurant elsewhere, just avoid this location if you want to get your food inside an hour.",0,6ilJq_05xRgek_8qUp36-g,0,1,2014-05-13,review,0
YhT-EwajidHmw71DgRtdYA,IPkcMDJt_pUAkvyiPBgTQg,"Wow. Dirty and slow.  The floors felt like they had the days burger grease spilled all over, and it took 30 m8n to get our take out order.",0,6ilJq_05xRgek_8qUp36-g,0,1,2014-06-04,review,1
4DrkZqFqLcyRcLWuQUXFeQ,sDSM73YPBQmuIo0G_lqa3A,"This place teeters between a 2 and a 3 star review.  I've had pretty good experiences inside, it's usually the drive-thru where things fall a part.  

It's the rare place I can get a Frisco Melt well, the ONLY place I can get a Frisco Melt!  and that steak burger alone is worth the risk, Walk In OR Drive Thru.

Just take a gun on Weekends, you'll be fine.",0,6ilJq_05xRgek_8qUp36-g,2,2,2014-07-11,review,2
ApznhoFndCTsWsbmXEqDuA,qaYKO27nGaUoOujQ0vdZvg,"The staff is very rude at the drive thru to the point of telling me at 2:02 pm ""It's only 1:59 you can't do the happy hour shakes yet!""   She literally screamed it at me.   The management does not enforce any kind of health code in that restaurant either.   I too, have witnessed employees not washing hands, and I have gotten food poisoning twice from undercooked burgers.   Once - shame on you, Twice - shame on me - won't go there again.     The lovely occaisional drug deal out in the parking lot at night doesn't help either when you have kids.",1,6ilJq_05xRgek_8qUp36-g,2,1,2014-07-29,review,1
JAU8sjjfuZkvVNUJST16RQ,u_IKacoI3L3hs_iH_VnkeQ,"This location is terrible. The drive-thru workers are rude and they give you crap food. I waited 5 minutes before being able to order, even when there was only 1 car ahead of me. Then the lady proceeded to ask me if I would like anything on my burger, and (thinking the pictures on the menu are what they're supposed to look like and they would never false advertise) I asked ""doesn't it come with the fixings like in the picture?"" she then told me it only comes with cheese. So I then went on to tell her what I wanted on my burger. Pulled around and got my order pretty quick, but later when I open my burger its just meat and cheese. The meat is badly burned and cold. It was clear to me this burger was not fresh. I didn't even attempt to eat it, what a waste of a place. They definitely need better workers.",0,6ilJq_05xRgek_8qUp36-g,0,1,2014-08-09,review,0
XarzTeuXA5Q-Fm3A5QKpoQ,b63zU_auLxdZN7qXjpnJFg,"Awful in every category. The service is the worst I've ever seen. We were waiting to be seated in this half empty restaurant for 5 minutes before the manager came over and seated one couple. Then with more people waiting he went to the counter and took out a rag and started wiping it down. We were still being ignore until I told him it was alright we didn't need a table and left. I don't know how corporate keeps this place open. I've complained numerous times but it never does any good.

Take the extra 20 minutes to drive to the South Hills location. Its pretty much the exact opposite of the Waterfront. The food comes out hot and properly cooked and you are not ignored by the staff.",1,6ilJq_05xRgek_8qUp36-g,0,1,2014-08-28,review,1
jThUkO26of_9arLY5zUszg,aih60sjdeIFrLjiTv17O_A,"Steak 'n Shake's food is pretty good and the prices aren't bad for the quantity of food. I ordered a grilled chicken salad with no dressing. The salad looked thrown together and was $5.49 for 2 croutons, tomatoes, carrots, cabbage, lettuce and chicken breast. (They forgot the cheese!) The staff wasn't very friendly or helpful and seemed like they didn't want to be there. There usually is a long wait at Steak 'n Shake, but if you catch them when they aren't busy, you will breeze through- drive-thru that is. I do like their food and you can eat healthy options, but the staff isn't helpful and the quality isn't always there.",0,6ilJq_05xRgek_8qUp36-g,0,3,2014-10-15,review,0
lARSkAyvPCBOl67dZKMYwQ,PZ5XKOzIkzQOAsn6S-tMNA,"It's okay. Food is cheap but portions are small. For example I order the chicken tenders, and I got 3 little tiny tenders, and a decent amount of fries. Also the restaurant is not really clean either.  This restaurant is not my number 1 choice.",0,6ilJq_05xRgek_8qUp36-g,0,2,2014-11-23,review,1
6QhWTugzBJ3cdv2N4WZcSA,XlsatcQ7rFYmAt7Tgke6vw,"I like to eat here because the food has always been good and kids eat free on the weekends which is great. But this location is always woefully understaffed, with five or six tables sitting unbussed while people wait to be seated. Whether you're inside or at the drive through the wait is incredibly long. Fortunately the staff are always friendly despite the ridiculous staffing levels the management maintains here.",2,6ilJq_05xRgek_8qUp36-g,0,2,2015-01-11,review,0
nYKao-8w_IOj4Mv8QWb2vg,vadWTZM5EdFiaOV79avtKg,"I am not a fan of this chain's food or this locations service.

However!  

Steak n Shake milkshakes totally rock.  Very thick, regular is the perfect size to get me home from the Waterfront.",0,6ilJq_05xRgek_8qUp36-g,0,3,2015-03-14,review,0
